epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
147,23562.2,1.14924,0.85677,1.15734,0.74646,0.77931,0.8192,0.60251,1.20581,1.02486,1.28121,0.002773,0.002773,0.002773
148,23721.2,1.14854,0.86646,1.15641,0.74798,0.78019,0.81885,0.60304,1.20545,1.02476,1.28097,0.0027235,0.0027235,0.0027235
149,23880.4,1.14891,0.86039,1.15464,0.74832,0.7802,0.81906,0.60317,1.20539,1.02434,1.28104,0.002674,0.002674,0.002674
150,24039.5,1.14296,0.85697,1.1539,0.74927,0.78027,0.81946,0.60341,1.20578,1.02427,1.28174,0.0026245,0.0026245,0.0026245
151,24198.8,1.14952,0.8657,1.15402,0.74917,0.78153,0.81994,0.60368,1.20542,1.02365,1.28157,0.002575,0.002575,0.002575
152,24358,1.133,0.8522,1.15095,0.75044,0.78115,0.82082,0.60393,1.20576,1.02267,1.28192,0.0025255,0.0025255,0.0025255
153,24517.6,1.139,0.85085,1.15018,0.7496,0.78153,0.8208,0.60395,1.20476,1.02348,1.28145,0.002476,0.002476,0.002476
154,24676.4,1.13395,0.84837,1.14663,0.75138,0.7824,0.82084,0.60448,1.20445,1.02251,1.28129,0.0024265,0.0024265,0.0024265
155,24835.7,1.12257,0.83855,1.14144,0.74972,0.78153,0.82044,0.60481,1.20477,1.02225,1.28151,0.002377,0.002377,0.002377
156,24994.7,1.13083,0.84778,1.14501,0.75153,0.78242,0.82033,0.60463,1.20459,1.02158,1.28121,0.0023275,0.0023275,0.0023275
157,25153.9,1.12814,0.84164,1.14487,0.75259,0.78071,0.82043,0.60523,1.20408,1.0209,1.28114,0.002278,0.002278,0.002278
158,25313.2,1.1331,0.84793,1.14974,0.74854,0.78251,0.82076,0.6056,1.20404,1.02032,1.28122,0.0022285,0.0022285,0.0022285
159,25472.4,1.12468,0.84158,1.14006,0.75067,0.78286,0.82079,0.6062,1.2038,1.0206,1.28072,0.002179,0.002179,0.002179
160,25631.6,1.11982,0.83839,1.14333,0.74877,0.78508,0.82115,0.6065,1.20345,1.02034,1.28067,0.0021295,0.0021295,0.0021295
161,25790.7,1.1192,0.83324,1.13582,0.7494,0.78419,0.82083,0.60608,1.20292,1.02056,1.28003,0.00208,0.00208,0.00208
162,25949.5,1.11441,0.83189,1.13752,0.74992,0.78552,0.82133,0.60679,1.2027,1.0201,1.28002,0.0020305,0.0020305,0.0020305
163,26108.4,1.1185,0.83065,1.13934,0.7511,0.78597,0.8219,0.60729,1.20209,1.02013,1.27976,0.001981,0.001981,0.001981
164,26267.7,1.1116,0.82509,1.13363,0.74838,0.79041,0.82198,0.60764,1.2018,1.02048,1.27973,0.0019315,0.0019315,0.0019315
165,26426.8,1.1071,0.82561,1.13302,0.74885,0.79043,0.82247,0.60773,1.20198,1.02013,1.27987,0.001882,0.001882,0.001882
166,26585.8,1.09603,0.81538,1.12896,0.75004,0.79085,0.82213,0.60743,1.2015,1.02018,1.27967,0.0018325,0.0018325,0.0018325
167,26744.8,1.10087,0.81669,1.13312,0.74972,0.79144,0.82161,0.60732,1.20173,1.0197,1.27964,0.001783,0.001783,0.001783
168,26904,1.09966,0.81564,1.12994,0.75065,0.79139,0.82174,0.60703,1.20178,1.01877,1.27985,0.0017335,0.0017335,0.0017335
169,27063.4,1.09852,0.81368,1.12774,0.7512,0.79372,0.82211,0.60776,1.20166,1.01795,1.28025,0.001684,0.001684,0.001684
170,27222.5,1.09015,0.80592,1.12563,0.7506,0.79116,0.82162,0.60804,1.20139,1.01797,1.28031,0.0016345,0.0016345,0.0016345
171,27381.3,1.08635,0.80059,1.12136,0.75196,0.79021,0.82173,0.60831,1.20124,1.01827,1.28046,0.001585,0.001585,0.001585
172,27540.6,1.08938,0.80474,1.12526,0.75091,0.79249,0.82172,0.60862,1.20123,1.01824,1.28063,0.0015355,0.0015355,0.0015355
173,27699.8,1.08988,0.81049,1.12429,0.75181,0.79228,0.82206,0.60861,1.20174,1.01747,1.28155,0.001486,0.001486,0.001486
174,27858.7,1.08591,0.79992,1.12287,0.75108,0.79485,0.82177,0.60834,1.20213,1.01646,1.28205,0.0014365,0.0014365,0.0014365
175,28017.8,1.08148,0.79511,1.11918,0.75058,0.79485,0.82146,0.60831,1.20202,1.01604,1.28194,0.001387,0.001387,0.001387
176,28177.2,1.0771,0.79224,1.11787,0.75037,0.79529,0.82168,0.60885,1.20219,1.01579,1.28213,0.0013375,0.0013375,0.0013375
177,28336.4,1.07599,0.79115,1.11952,0.75236,0.79461,0.82153,0.60903,1.20263,1.01553,1.28232,0.001288,0.001288,0.001288
178,28495.5,1.07679,0.7877,1.12008,0.75213,0.79485,0.82163,0.60933,1.2023,1.01551,1.28235,0.0012385,0.0012385,0.0012385
179,28654.5,1.07391,0.78805,1.11503,0.75479,0.79307,0.82165,0.6091,1.20245,1.01521,1.28274,0.001189,0.001189,0.001189
180,28813.7,1.06542,0.77681,1.11296,0.75685,0.79199,0.82178,0.60936,1.2024,1.01596,1.28276,0.0011395,0.0011395,0.0011395
181,28972.9,1.06581,0.77976,1.11529,0.75571,0.79259,0.82166,0.60939,1.20267,1.01587,1.28333,0.00109,0.00109,0.00109
