epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,55182.4,0.77261,0.73578,1.08002,0.75011,0.86286,0.85897,0.60877,1.02561,0.73551,1.20166,0.0009415,0.0009415,0.0009415
185,55475.3,0.77197,0.73337,1.07895,0.75042,0.86243,0.85887,0.60897,1.02543,0.73536,1.20152,0.000892,0.000892,0.000892
186,55767.5,inf,0.73313,1.07986,0.75121,0.86117,0.85847,0.60839,1.02541,0.73558,1.20136,0.0008425,0.0008425,0.0008425
187,56060.3,0.77673,0.73691,1.08051,0.75176,0.85998,0.8582,0.60877,1.02499,0.73556,1.20087,0.000793,0.000793,0.000793
188,56352.9,0.77062,0.72811,1.07739,0.7506,0.86287,0.85803,0.6087,1.02491,0.73544,1.20073,0.0007435,0.0007435,0.0007435
189,56645.9,0.7672,0.72282,1.07597,0.75,0.86363,0.85788,0.60891,1.02451,0.73572,1.20044,0.000694,0.000694,0.000694
190,56938.7,0.76633,0.72238,1.07578,0.75108,0.86285,0.85832,0.60863,1.02459,0.73533,1.20031,0.0006445,0.0006445,0.0006445
191,57257.1,0.75852,0.60968,1.0588,0.75161,0.86345,0.85784,0.60869,1.02409,0.73481,1.20009,0.000595,0.000595,0.000595
192,57547.5,0.74863,0.59107,1.05363,0.75376,0.85833,0.85778,0.60906,1.02343,0.7349,1.19967,0.0005455,0.0005455,0.0005455
193,57840.5,0.74653,0.58602,1.0518,0.75143,0.86379,0.85841,0.60959,1.02295,0.73497,1.19912,0.000496,0.000496,0.000496
194,58131,0.74104,0.58188,1.05001,0.75251,0.86152,0.85869,0.60981,1.0222,0.73511,1.19851,0.0004465,0.0004465,0.0004465
195,58421.5,0.73556,0.57588,1.04455,0.7506,0.86256,0.85836,0.60986,1.02194,0.7351,1.19824,0.000397,0.000397,0.000397
196,58711.3,0.73527,0.57656,1.04576,0.7508,0.86494,0.85878,0.60977,1.02113,0.73533,1.19751,0.0003475,0.0003475,0.0003475
197,59000.3,0.72962,0.56933,1.044,0.74954,0.86568,0.85874,0.61006,1.02087,0.73544,1.1973,0.000298,0.000298,0.000298
198,59290,0.72499,0.56609,1.04139,0.74974,0.86612,0.85879,0.61024,1.02076,0.73582,1.19735,0.0002485,0.0002485,0.0002485
199,59579.4,0.72373,0.5613,1.03858,0.7484,0.86604,0.85825,0.61027,1.02078,0.73589,1.19745,0.000199,0.000199,0.000199
200,59869.1,0.71903,0.56047,1.03862,0.7486,0.86802,0.85872,0.6103,1.0209,0.73555,1.19759,0.0001495,0.0001495,0.0001495
