epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,16996.3,0.81017,0.51435,0.98798,0.90418,0.86728,0.92146,0.60035,1.16677,0.62065,1.10623,0.0009415,0.0009415,0.0009415
185,17087.9,0.80556,0.5142,0.98789,0.90351,0.86743,0.92163,0.59948,1.16735,0.62078,1.10683,0.000892,0.000892,0.000892
186,17179.5,0.79796,0.50697,0.98966,0.90057,0.87057,0.92156,0.59966,1.16711,0.62072,1.10697,0.0008425,0.0008425,0.0008425
187,17270.7,0.7959,0.50823,0.98355,0.90071,0.87017,0.92113,0.59943,1.1675,0.62036,1.10724,0.000793,0.000793,0.000793
188,17362.4,0.79808,0.50888,0.98693,0.90206,0.87143,0.92119,0.59942,1.16789,0.62018,1.10752,0.0007435,0.0007435,0.0007435
189,17454.3,0.80246,0.51315,0.98309,0.90329,0.87143,0.92099,0.59941,1.16798,0.61998,1.10783,0.000694,0.000694,0.000694
190,17546.3,0.78929,0.49876,0.98229,0.89903,0.87319,0.92055,0.59952,1.16824,0.61991,1.10785,0.0006445,0.0006445,0.0006445
191,17641.6,0.70549,0.38586,0.92483,0.89903,0.87385,0.92052,0.59959,1.16827,0.61973,1.10785,0.000595,0.000595,0.000595
192,17733.4,0.69584,0.37713,0.91618,0.89951,0.87385,0.92008,0.59915,1.1687,0.61983,1.10833,0.0005455,0.0005455,0.0005455
193,17824.8,0.69257,0.37597,0.91772,0.9002,0.87319,0.9206,0.59965,1.16938,0.6201,1.10857,0.000496,0.000496,0.000496
194,17916,0.68635,0.37355,0.92001,0.9,0.87319,0.92027,0.59895,1.16979,0.62034,1.109,0.0004465,0.0004465,0.0004465
195,18007.5,0.68081,0.36877,0.9146,0.89901,0.87385,0.92056,0.59961,1.1695,0.62019,1.10914,0.000397,0.000397,0.000397
196,18099.4,0.67667,0.36471,0.91284,0.89919,0.87516,0.92054,0.5992,1.16943,0.62061,1.10901,0.0003475,0.0003475,0.0003475
197,18190.7,0.68144,0.3652,0.91337,0.89871,0.87451,0.92019,0.59848,1.16938,0.62084,1.10912,0.000298,0.000298,0.000298
198,18282.1,0.67492,0.3636,0.9116,0.89677,0.87319,0.92025,0.59891,1.16948,0.62033,1.10909,0.0002485,0.0002485,0.0002485
199,18373.3,0.67424,0.36042,0.91392,0.89633,0.87582,0.92058,0.59869,1.16932,0.62039,1.10914,0.000199,0.000199,0.000199
200,18464.5,0.66595,0.36204,0.90874,0.89519,0.87451,0.92029,0.599,1.16921,0.62029,1.10939,0.0001495,0.0001495,0.0001495
